file_name,track_name,artist,lyrics
share_video_7324031406592527649_.mp3,Never Lose Me (Mixed),Flo Milli,"[Intro: Flo Milli]
Never had a bitch like me in your life
You ain't never had a bitch like me in your life, uh
Never had a bitch like me in your life
You ain't never had a bitch like me in your life (Yeah)
[Verse 1: Flo Milli]
He speed in the Wraith while his hand on my coochie (Yeah)
He touchin' Emilio Pucci (Uh)
Doin' good, bitch, I'm Gucci (I'm good)
Fly to Asia, he feedin' me sushi (Ooh)
When we fuckin', it feel like a movie
Raw bitch, ain't never been a groupie
Stiff on a ho, I like my nigga bougie (Yeah)
Tell me you don't nevеr wanna lose me
[Chorus: Flo Milli]
Tell mе you don't never wanna lose me
Tell me you don't never wanna lose me
Tell me you don't never wanna lose me
Tell me you don't never wanna lose me
Tell me you don't never wanna lose me
Tell me you don't never wanna lose me (Lose me)
Tell me you don't never—
[Verse 2: Flo Milli]
Keep me a Haitian, I love me a Zoe
I've been thinkin' 'bout you on the road
We havin' rich sex on a boat
He hit it back to back like it's dope (Like it's dope)
How you gon' prove you could treat me right?
You stole my heart like a thief in the night
Yeah, he my man, he was never your type
If you try me, ho, it's on sight
He totin' the Uzi, but he actin' real bougie (Bougie, yeah)
I like to fight over dick, ho, don't get hit with the two-piece (Two-piece)
You know you can call if you need me
Tell me you ain't never ever leavin' (No)
When I suck it, I look in your eyes (Yeah)
You better fuck me like you mean it (Fuck me like you mean it)"
share_video_7319928951453928747_.mp3,Somewhere Only We Know,Sofia Peters,"[Verse 1]
I walked across an empty land
I knew the pathway like the back of my hand
I felt the earth beneath my feet
Sat by the river and it made me complete
[Refrain]
Oh, simple thing, where have you gone?
I'm getting old and I need something to rely on
So tell me when you're gonna let me in
I'm getting tired and I need somewhere to begin
[Verse 2]
I came across a fallen tree
I felt the branches of it looking at me
Is this the place we used to love?
Is this the place that I've been dreaming of?
[Pre-Chorus]
Oh, simple thing, where have you gone?
I'm getting old and I need something to rely on
So tell me when you're gonna let me in
I'm getting tired and I need somewhere to begin
[Chorus]
And if you have a minute, why don't we go
Talk about it somewhere only we know?
This could be the end of everything
So why don't we go somewhere only we know?"
share_video_7329654958834634030_.mp3,Poker Face,Lady Gaga,"[Intro]
Mum mum mum mah
Mum mum mum mah
Mum mum mum mah
Mum mum mum mah
Mum mum mum mah
[Verse 1]
I wanna hold 'em like they do in Texas, please (Woo)
Fold 'em,
let 'em hit me, raise it, baby, stay with me (I love it)
LoveGame intuition, play the cards with spades to start
And after he's been hooked, I'll play the one that's on his heart
[Pre-Chorus]
Oh, woah-oh, oh, oh
Oh-oh-oh-oh-oh-oh
I'll get him hot, show him what I've got
Oh, woah-oh, oh, oh
Oh-oh-oh-oh-oh-oh
I'll get him hot, show him what I've got
[Chorus]
Can't read my, can't read my
No, he can't read my poker face
(She's got me like nobody)
Can't read my, can't read my
No, he can't read my poker face
(She's got me like nobody)"
share_video_7330383703002123553_.mp3,DJ Slow with You (Remix),Diar,"[Music]
in days the night's getting
colder in the end a heartbe
away I can feel the storm's getting
closer and that's when I remember what
you say I follow
you I you do never let
you you I
why know something
[Music]
do
[Music]
the crows they are getting
darker and home is far far
away my whole world just keeps getting
colder that's when I remember what you
say I follow you night I have here you
say prise you
I
never so foll through the night I your
[Music]
eyes
[Music]
[Music]
a"
share_video_7343689169253797163_.mp3,Tadow,Masego & FKJ,"[Intro]
Yeeah, ooh, yeh
Ayy, ayy, ayy, oh, ahh
Ayy, ayy, ahh, ahh
Tadow
Ayy, ayy, ay, oh, ahh
Ayy, ayy, ahh, ahh
Tadow
[Verse 1]
I saw her and she hit me like (Tadow)
Saw that thing so beautiful (Tadow)
She just hit my heart, oh (Tadow)
Full force and she got me like (Tadow)
[Pre-Chorus]
I be like (Tadow) Baby (Tadow)
Why you so fine? (Tadow, tadow)
Gotta make you mine (Tadow, tadow)
So hard to find (Tadow, tadow)
[Verse 2]
Baby like oh, how'd you do the thing?
The way that you do it and she ain't even show, nothing
She be walking round so confident, so heaven-sent"
share_video_7320380446557113642_.mp3,I Wouldn't Mind,He Is We,"[Verse 1]
Merrily we fall out of line, out of line
I'd fall anywhere with you, I'm by your side
Swinging in the rain, humming melodies
We're not going anywhere until we freeze
[Pre-Chorus]
I'm not afraid anymore
I'm not afraid
[Chorus]
Forever is a long time
But I wouldn't mind spending it by your side
[Verse 2]
Carefully we'll place for our destiny
You came, and you took this heart and set it free
Every word you write or sing is so warm to me, so warm to me
I'm torn, I'm torn to be right where you are
[Pre-Chorus]
I'm not afraid anymore
I'm not afraid
[Chorus]
Forever is a long time
But I wouldn't mind spending it by your side
Tell me everyday I get to wake up to that smile
I wouldn't mind it at all
I wouldn't mind it at all"
share_video_7325165295734181128_.mp3,Never Be Like You (feat. Kai),Flume,"[Verse 1]
What I would do to take away
This fear of being loved, allegiance to the pain
Now I'm fucked up and I'm missing you
He'll never be like you
I would give anything to change
This fickle-minded heart that loves fake shiny things
Now I'm fucked up and I'm missing you
He'll never be like you
[Chorus]
I'm only human, can't you see? I made, I made a mistake
Please just look me in my face, tell me everything's okay
'Cause I got it, ooh, he'll never be like you
I'm only human, can't you see? I made, I made a mistake
Please just look me in my face, tell me everything's okay
'Cause I got it, ooh, he'll never be like you
[Verse 2]
How do I make you wanna stay?
Hate sleeping on my own, missing the way you taste
Now I'm fucked up and I'm missing you
He'll never be like you
Stop looking at me with those eyes
Like I could disappear and you wouldn't care why
Now I'm fucked up and I'm missing you
He'll never be like you"
share_video_7327678973079555371_.mp3,Edge,Rezz,This song is an instrumental
share_video_7308555003797540138_.mp3,MONACO (Mixed),Bad Bunny,"[Letra de ""MONACO (Mixed)""]
[Verso 1]
Dime (Ey; dime), dime, ¿esto es lo que tú quería'?
Yo soy fino (Uh), esto es trap de galería
Tú eres un charro, Rocky ""The Kid"", una porquería
Yo un campeón, Rocky Marciano, Rocky Balboa, Rocky Maivia
Tengo la ruta, tengo la vía, sí, tengo la vía
Los gasto de noche, facturo to' el día
Tanta plata que, que me gusta que
Me chapeen, por eso le meto a toa' estas arpía'
Ustedes no saben lo que es estar en altamar con doscientos cuero'
Que la azafata te mame el bicho en el cielo (Ey, ey)
Lo que es tirar quiniento' mil en el putero (Ey, ey, ey)
Por eso tu opinión me importa cero (Duh)
Por eso tú estás 101 en el top 100 y yo estoy primero
Ya no son rapero', ahora son podcastero'
Más que tú está cobrando mi barbero (Ey)
Chingando y viajando en el mundo entero (Ey, ey, ey), ey
[Coro]
Bebiendo mucha champaña, nunca estamos seco'
Primero llegó Verstappen, después llegó Checo
Si Pablo me viera, dirá que soy un berraco
Ustede' hablando mierda y yo y los mío' por Mónaco
Bebiendo mucha champaña, nunca estamos seco'
'Tán hablando solo', están hablando con el eco
El signo del dinero, ese e' mi nuevo zodiaco
Prende un puro, la familia está en Mónaco"
share_video_7317095856920890626_.mp3,Psycho,Red Velvet,"[레드벨벳 ""Psycho"" 가사]
[Intro: Seulgi,
Wendy
,
Joy
]
Ooh, ooh,
hey, yeah
Hmm, yeah, psycho
[Verse 1: Irene,
Seulgi
]
널 어쩌면 좋을까
이런 맘은 또 첨이라
Up and down이 좀 심해
조절이 자꾸 잘
안돼
하나 확실한 건
I don’t play the game
[Refrain: Yeri,
Joy
]
우리 진짜 별나대
그냥 내가 너무 좋아해
넌
그걸 너무 잘 알고
날 쥐락펴락해
나도 마찬가지인걸 (Oh-oh-oh)
[Pre-Chorus: Wendy,
Joy
]
우린 참 별나고 이상한 사이야
서로를 부서지게
(부서지게)
그리곤 또 껴안아
(그리곤 또 껴안아)"
share_video_7339596534545173791_.mp3,CLEARED - Remix,Lilithzplug,"[Intro]
(
I'll do it, you lazy bitch
)
[Chorus]
Fuck it, let's go
Take it real slow
Take it real slow
Take it real slow
Fuck it, let's go
Take it real slow
Take it real slow
Take it real slow
[Verse]
Watch how I walk
Watch how I talk
Watch how I vogue down on the floor
On the floor
Only one can be crowned
Fuck how you feel
As long as I clear the room, the room
Ain't nobody clearin' nothin'
Ain't nobody stealin' nothin'
Away from me
Away from me
You can strut across the floor
Let your hair hang down some more
Just for me
Just for me"
share_video_7328476814362430762_.mp3,Confidence,Ocean Alley,"[Chorus]
It's all about confidence, baby
And she was a confident lady
And I know she's driving me crazy
And after all this, I know she'll probably hate me
[Bridge]
Well, I should've said this, and I should've said that
But all that I know now
[Chorus]
It's all about confidence, baby
And she was a confident lady
And I know she's driving me crazy
And after all this, I know she'll probably hate me
[Post-Chorus]
Well, I think she knows, well, I think she knows
She's making me nervous, she's making me nervous
I think she knows, well, I think she knows
That she's out of my league
[Chorus]
'Cause it's all about confidence, baby
And she was a confident lady
And I know she's driving me crazy
And after all this, I know she'll probably hate me"
share_video_7302976179080891691_.mp3,Memory Reboot (Over Slowed),VØJ & Narvent,This song is an instrumental
share_video_7327185197235965230_.mp3,Something That I Want (Acoustic),Grace Potter,This song is an instrumental
share_video_7324870648017276202_.mp3,stranger,Jhené Aiko,"[Verse 1]
Yeah, yeah, ah
Similar ways, similar game
Starting to feel the similar pain
Are you sure we haven't met before?
I know ya face, I know ya name
But I don't know you?
Isn't that crazy? Isn't that crazy?
[Chorus]
I think we may be
In a different book, on a different page
You said you are different but you're the same
Stranger, I can not tell you
How many there have been
That were just like you
I do not need you
'Cause you're just like them
I meet 'em everyday
They all seem to be the same
Lame, okay?
I meet em' everyday
They all seem to be the same
It's strange, ah
[Verse 2]
Familiar time, familiar place
Starting to feel the familiar shame
'Cause I know what you have come here for
You know my name, you know my face
But you don't know me
You must be crazy
Or I must be crazy, or is it maybe
I've been here times before and
I've said ""yes"", meaning ""no"" but, oh
A lot of shit has changed
Lot of shit has changed
Lot-lot of shit has changed"
share_video_7324954769288711467_.mp3,"Frozen Heart (from ""Frozen"")",The Cast of Frozen,"[Chorus: Ice harvesters]
Born of cold and winter air and mountain rain combining
This icy force, both foul and fair has a frozen heart worth mining
So cut through the heart, cold and clear
Strike for love, and strike for fear
See the beauty, sharp and sheer
Split the ice apart
And break the frozen heart
[Bridge: Ice harvesters]
Hyup! Ho! Watch your step, let it go
Hyup! Ho! Watch your step, let it go
[Verse: Ice harvesters]
Beautiful, powerful, dangerous, cold
Ice has a magic, can't be controlled
Stronger than one, stronger than ten
Stronger than a hundred men, hyup!
[Chorus: Ice harvesters]
Born of cold and winter air and mountain rain combining
This icy force, both foul and fair has a frozen heart worth mining
Cut through the heart, cold and clear
Strike for love and strike for fear
There's beauty and there's danger here
Split the ice apart
Beware the frozen heart"
share_video_7321871350694432005_.mp3,Don't Go Insane,DPR IAN,"[Verse 1]
I spent my nights
On melting snow
Just turning my sorrows into pure gold
And I laugh inside
'Cause you won't know
I was here from the moment the lights showed
[Pre-Chorus]
Oh, bless my heart
When the wolves take me away
Don't fall apart
When I come back from the grave
Forget my charms
I'll never be the same
We've came so far
Only to drift away
[Chorus]
Oh, bless my heart
When the wolves take me away
Don't fall apart
When I come back from the grave
Forget my charms
I'll never be the same
We've came so far
Only to go insane"
share_video_7340251965156330785_.mp3,Mr. Saxobeat,Alexandra Stan,"[Chorus]
You make me dance, bring me up, bring me down
Play it sweet, make me move like a freak, Mr. Saxobeat
Makes me dance, brings me up, brings me down
Plays it sweet, makes me move like a freak (Mr. Saxo—), Mr. Saxo—
You make me dance, bring me up, bring me down
Play it sweet, make me move like a freak, Mr. Saxobeat
Makes me dance, brings me up, brings me down
Plays it sweet, makes me move like a freak, Mr. Saxobeat
[Post-Chorus]
Oh-oh-oh-oh, girl, mm yeah, mm yeah, mm-mm yeah
Oh-oh, girl, mm yeah, mm yeah, mm-mm yeah
Oh, girl, mm yeah, mm yeah, mm-mm yeah
Oh-oh, girl, mm yeah, mm yeah, mm-mm yeah
Mr. Saxobeat
Mr. Saxobeat
[Verse]
Hey, sexy boy, set me free
Don't be so shy, play with me
My dirty boy, can't you see
That you belong next to me?
Hey, sexy boy, set me free
Don't be so shy, play with me (You are the, you are the)
My dirty boy, can't you see? (You are the, you are the)
You are the one I need"
share_video_7317355870516432160_.mp3,Queen Of Disaster,Lana Del Rey,"[Verse 1]
What you do to me is indescribable
Got me sparkling just like an emerald
Set my soul on fire and make me wild
Like the deep blue sea
No other boy ever made me feel beautiful
When I'm in your arms, feel like I have it all
Is it your tattoos or golden grill
That makes me feel this way?
[Chorus]
Got me spinnin' like a ballerina
Feelin' gangsta every time I see ya
You're the king and, baby, I'm the queen of
Disaster, disaster
Got me spinnin' like a ballerina
You're the bad boy that I always dreamed of
You're the king and, baby, I'm the queen of
Disaster, disaster
[Verse 2]
Got mascara thick, I get emotional
You know, I was more than just a party girl
Isn't hard to see what's going on
I'm so far gone (Mmm, so far gone)
When I saw your face, it was incredible
Painted on my soul, it was indelible ('Cause you're the one)
Let's celebrate our twisted fate
We're the broken ones"
share_video_7225294750809787694_.mp3,So Into You,Tamia,"[Verse 1]
With every passing moment
Thoughts of you run through my head
Every time that I'm near you
I realize that you're heaven sent
[Pre-Chorus]
I think you're truly something special
Just what my dreams are really made of
Let's stay together you and me boy
There's no one like you around
Oh baby
[Chorus]
I really like what you've done to me
I can't really explain it, I'm so into you
I really like what you've done to me
I can't really explain it, I'm so into you
[Verse 2]
It could be the way that you hold me
It could be the things that you say
Oh I'm not too sure what it is boy
But I know I like feeling this way
[Pre-Chorus]
I think you're truly something special
Just what my dreams are really made of
Let's stay together you and me boy
There's no one like you around
Oh baby"
share_video_7338463413888126241_.mp3,Yeah! (feat. Lil Jon & Ludacris),USHER,"[Intro: Ludacris &
Lil Jon
]
Yeah
8-8-8-808 kick, drum check-check-check-check (
Hey
)
Shake a, hi-hat
Make it clap, kinda sound like sex-sex-sex-sex-sex-sex (
Yeah
)
8-8-8-808 kick, drum check-check-check-check (
Hey
)
Shake a, hi-hat
Make it clap, kinda sound like sex-sex-sex-sex-sex-sex (
Let's go
)
[Verse 1: Ludacris &
Lil Jon
]
Sex beat, turn it up loud, 'til I blow my speakers (
Yeah
)
Get lower than my subwoofers
Or high as my tweeters (
Yeah
)
My diva, eat you up, like you my gourmet chocolate Godiva
Call FEMA, got her wetter than Hurricane Katrina  (
Yeah
)
Anything I say let's do, she with it, with it, with it, with it (
With it
)
Have you ever had orgasms in the double digits, digits, digits, digits? (
Digits
)
Do the math and I'll do the work (
Yeah
)
Break it fast and I'll break the curse (
Yeah
)
Make it last and I'll make you first
And if you make it splash, then I'll make you squirt (
Okay
)
She miss that every night (Okay)
How I lick it (Yeah), put it down (Uh-uh)
All I wanna do is live it up (Okay)
Girl, I'll never let you live it down
So press rewind on that sex beat, and just feel all the sensation (
What?
)
Who you know stay in his bedroom but still got the whole block shaking, Luda (
Let's go
)"
share_video_7341545643279715630_.mp3,Help The Bear Freestyle,Mystikal,"I make a motherfucker say
Oh yeah
I'm cold as a lion with no hair
If you ever see me fightin in da forest
With a grizzly bear
HELP DA BEAR
Cause that bitch goin need it
And I'm home and greedy
Gimmie that got damn porridge
But I ain't een goin eat it
I fell out with fall (why)
Fuckin spring
I got into it with summer
Cause I told her that the winter be comin
I had a fight with lightning
Yeah I kicked his ass
I sent him home on a lightning bolt
I ducked the flash but I got a tan
We come together like
The birds and the bees
And the trees and the leaves
And the pots and the pans
But we always fight like cats and dogs
And roaches and raid cans
I say what's happenin my man
Know I'm sayin
What's happening my man
?? up
Power up
Motherfucker
Get it up there then
Get it up there then
Motherfucker
Get it up there then
?? up
Power up
Motherfucker
Get it up there then"
share_video_7317025254478466347_.mp3,9am in Calabasas,adrian,This song is an instrumental
share_video_7342452977535421717_.mp3,Tokyo Calling,ATARASHII GAKKO!,"[新しい学校のリーダーズ「Tokyo Calling」歌詞]
[Chorus]
Tokyo calling
都市(まち)は almost falling
まるで 悪夢で見た 最悪の story
Tokyo calling
都市(まち)は almost falling
希望の 未来はるか かなたの glory
[Refrain]
Tokyo calling
Tokyo calling
Tokyo calling
Tokyo calling
Tokyo calling
Tokyo calling
[Verse 1]
会社限界絶対辞めたいけど辞めれない父さん
大学限界毎日ネットに引きこもってる兄さん
ママ友限界現実逃避 アイドルどっぷり母さん
彼方遠く不意に流れてきたあの旋律は
[Pre-Chorus]
ラ ララモヤ
ラ ラモヤ
ラ ラモヤ"
share_video_7305531269935320325_.mp3,Funny,Gold-Tiger,This song is an instrumental
share_video_7334776787819449606_.mp3,House of Balloons / Glass Table Girls (Original),The Weeknd,"(
[Part I: House of Balloons]
)
[Intro]
Uh, oh, ayy, yeah, yeah
[Verse 1]
Been on another level since you came, no more pain
You look into my eyes, you can't recognize my face
You're in my world now, you can stay, you can stay
But you belong to me, ooh, you belong to me
[Pre-Chorus]
If it hurts to breathe, open a window (Woo-ooh)
Oh, your mind wants to leave (Leave), but you can't go
[Chorus]
Oh, this is a happy house (A happy house)
We're happy here (We're happy here)
In a happy house
Oh this is fun, fun, fun, fun
Fun, fun, fun, fun
Fun, fun, fun, fun
[Verse 2]
Music got you lost
Nights pass so much quicker than the days did
Same clothes, you ain't ready for your day shift
This place will burn you up
But, baby, it's okay, them my niggas next door
And they working in the trap, so get naughty if you want
So don't blame it on me that you didn't call your home
So don't blame it on me, girl, 'cause you wanted to have fun"
share_video_7304676853426556166_.mp3,Earth Song,Michael Jackson,"[Verse 1]
What about sunrise? What about rain?
What about all the things that you said we were to gain?
What about killing fields? Is there a time?
What about all the things that you said was yours and mine?
[Pre-Chorus]
Did you ever stop to notice
All the blood we've shed before?
Did you ever stop to notice
This crying Earth, this weeping shore?
[Chorus]
Ah, ah-ah
Ooh, ooh-ooh
Ah, ah-ah
Ooh, ooh-ooh
[Verse 2]
What have we've done to the world? Look what we've done
What about all the peace that you pledge your only son?
What about flowering fields? Is there a time?
What about all the dreams that you said was yours and mine?
[Pre-Chorus]
Did you ever stop to notice
All the children dead from war?
Did you ever stop to notice
This crying Earth, this weeping shore?"
share_video_7339549289720417568_.mp3,Good Days,SZA,"[Verse 1: SZA]
Good day in my mind, safe to take a step out
Get some air now, let yo edge out
Too soon, I spoke
You be heavy in my mind, can you get the heck out?
I need rest now, got me bummed out
You so, you so, you
Baby, baby, babe
I've been on my empty mind shit
[Pre-Chorus: SZA]
I try to keep from losin' the rest of me
I worry that I wasted the best of me on you, babe
You don't care
Said, ""Not tryna be a nuisance, this is urgent""
Tryna make sense of loose change
Got me a war in my mind
Gotta let go of weight, can't keep what's holdin' me
Choose to watch while the world break up in front of me
[Chorus: SZA,
Jacob Collier
&
Both
]
All the while, I'll await my armored fate with a smile
Still wanna try, still believe in
Good days
, good days, always
Always inside (
Always in my mind, always in my mind, mind
)
Good day living in my mind"
share_video_7319368966374280491_.mp3,Spongebob Closing Theme Song Music,Ocean Floor Orchestra,This song is an instrumental
share_video_7337875509084261675_.mp3,Chilanga Banda,Café Tacvba,"[Letra de ""Chilanga Banda""]
[Verso 1]
Ya chole chango chilango
Qué chafa chamba te chutas
No checa andar de tacuche
Y chale con la charola
Tan choncho como una chinche
Más chueco que la fayuca
Con fusca y con cachiporra
Te paso andar de guarura
[Verso 2]
Mejor yo me echo una chela
Y chance enchufo una chava
Chambeando de chafirete
Me sobra chupe y pachanga
Si choco saco chipote
La chota no es muy molacha
Chiveando a los que machucan
Y se va en morder su talacha
De noche caigo al congal
""No manches"", dice la changa
Al choro de teporocho
""En chifla, pasa la pacha"""
share_video_7338277845266926890_.mp3,Lady Killers II (Christoph Andersson Remix),G-Eazy,"[Chorus]
Got on my leather jacket, thriller
There sure ain't nothin' iller
Man I'm a lady killer, if I want her I'ma steal her
I promise I could make her fly away like caterpillars
So if you don't know by now then you should probably get familiar, get familiar
So if you don't know by now then you should probably get familiar, get familiar
So if you don't know by now then you should probably get familiar, get familiar
[Verse 1]
Just give her; you got no hope, not no sliver
All day I keep drinking whiskey straight until I got no liver
Cold like brr, make you shiver
Snatching bitches, leave you bitter
I see what I like then I just go, go, get hеr lady killer, get familiar
Yeah, I rеspond to what I like
Swear this shit goes down like every other night
Man, I fuckin' love this life
Put it down and these hoes say they love the pipe
No, I'm not the bring back to your mother type, no
Off that whiskey, 101 proof
I'm just mixing that with Vermouth
She'll be taken if you're aloof
We just fucked on top of that roof
This is real life, these ain't just no raps I kick in the booth
Everything I say is the truth
Make her disappear just like poof
Then she's gone
Addicted, don't know what the fuck I'm on
I can't stop it when I feel it coming on
When we chill it starts with smoking something strong
Take her down and then she'll be the surface that I'm cumming on"
share_video_7312141226826878214_.mp3,Mirrors,Justin Timberlake,"[Verse 1]
Aren't you somethin' to admire?
'Cause your shine is somethin' like a mirror
And I can't help but notice
You reflect in this heart of mine
If you ever feel alone and
The glare makes me hard to find
Just know that I'm always
Parallel on the other side
[Pre-Chorus]
'Cause with your hand in my hand and a pocket full of soul
I can tell you there's no place we couldn't go
Just put your hand on the glass
I'll be tryna pull you through
You just gotta be strong
[Chorus]
'Cause I don't wanna lose you now
I'm lookin' right at the other half of me
The vacancy that sat in my heart
Is a space that now you hold
Show me how to fight for now
And I'll tell you, baby, it was easy
Comin' back here to you once I figured it out
You were right here all along
[Refrain]
It's like you're my mirror
(Oh)
My mirror's staring back at me  (Oh)
I couldn't get any bigger (Oh)
With anyone else beside me (Oh)
And now it's clear as this promise
That we're making
Two reflections into one
'Cause it's like you're my mirror
(Oh)
My mirror's staring back at me, staring back at me
[Verse 2]
Aren't you somethin', an original?
'Cause it doesn't seem merely assembled
And I can't help but stare, 'cause
I see truth somewhere in your eyes
Ooh, I can't ever change without you
You reflect me, I love that about you
And if I could, I
Would look at us all the time
[Pre-Chorus]
'Cause with your hand in my hand and a pocket full of soul
I can tell you there's no place we couldn't go
Just put your hand on the glass
I'm here tryna pull you through
You just gotta be strong"
share_video_7339648847209057579_.mp3,Made for Me,Muni Long,"[Intro]
Mm
Oh
[Verse 1]
The smell of your perfume
I thought I was immune
Lookin' around this room
Can't help but see the traces of you
This moment is surreal
I can't put into words how I feel
[Pre-Chorus]
Twin
Where have you been?
[Chorus]
Nobody knows me like you do (Nobody)
Nobody gon' love me quite like you (Nobody, yeah)
Can't even deny it, every time I try it
One look in my eyes, you know I'm lyin', lyin'
Body to body, skin to skin (I'm never gon' love like this)
I'm never gon' love like this again (Again, yeah)
You were made for me (Just for me)
Said you were made for me (Only for me, yeah, yeah)
Think you were made for me
Oh yeah, you were made for me"
share_video_7337791499792387370_.mp3,Rose's Turn (Glee Cast Version),Glee Cast,"Rachel:
Don't tell me not to live, just sit and putter
Life's candy and the sun's a ball of butter
Don't bring around a cloud to rain on my parade
Don't tell me not to fly, I've simply got to
If someone takes a spill, it's me and not you
Who told you you're allowed to rain on my parade?
I'm marching my band out, I'm beating my drum
And if I'm fanned out, your turn at bat, sir
At least I didn't fake it, hat, sir
I guess I didn't make it
But whether I'm the rose of sheer perfection
A freckle on the nose of life's complexion
The cinder or the shiny apple of its eye
I gotta fly once, I gotta try once
Only can die once, right, sir?
Oh, life is juicy, juicy and you see
I've gotta have my bite, sir
Get ready for me love, 'cause I'm a ""comer""
I simply gotta march, my heart's a drummer
Don't bring around the cloud to rain on my parade"
share_video_7334947203120729387_.mp3,Dance You Outta My Head,Cat Janice,"[Intro]
(Dance you outta my head)
(Gonna dance you outta my head)
(Gonna dance you outta my head)
(Gonna dance you outta my head)
(Gonna dance you outta my head)
(Gonna dance you outta my head)
(Gonna dance you outta my head)
(Gonna dance you outta my head)
[Verse 1]
Walk in the room
And I'm
glowin
' like a million
fireflies
, mm
A diamond don't
glitter
half as much as my body
tonight
Ah, ah, ah
I catch a glimpse of your face in the neon
Suddenly, beggin' please, set me free from
Your eyes, your touch
History, secret crush, I've got to hide-ide-ide-ide
You wanna take me up high (You wanna take me up high)
I wanna dance instead (I wanna dance instead)
Get you out of my head (Out of my head)
This is getting
[Pre-Chorus]
So complicated
It's a mess for the ages
And I'm feelin' a feeling inside
Dancin' on the edge of disaster, makes my heart beat faster
And the feeling I'm feelin' ain't right"
share_video_7339416065182584066_.mp3,"Married Life (From ""Up"")",Gina Luciani,This song is an instrumental
share_video_7245401210709118210_.mp3,"Married Life (From ""Up"")",Sergy el Som,This song is an instrumental
share_video_7323661335705685281_.mp3,Thinking With My Dick (feat. Juicy J),Kevin Gates,"[Chorus: Kevin Gates]
Got money, retarded
Don't want her if it don't clap when she walking
Ain't too pretty in the face, but she super thick
I'm just thinking with my dick
My shit dumb
I'm just thinking with my dick
My shit dumb
I'm just thinking with my dick
[Verse 1: Kevin Gates]
Skip the line, on my mind
VIP going mad
Bands a make her dance
With a bag full of
Xans
Got my Vans in advance
Acting bad on them tabs
Pants cost a grand
Put that ass in my hands
Duffel bag full of cash
She a model? I'ma get her
Seen 'em now
She stop, popped, and squat by the zipper
Thinking out loud
My dick probably tryna kill her
Help her somebody
The bitch wiped on the liquor
Going live
Long hair, shawty ride like Geronimo
Say I got the gas
We ain't talkin' 'bout Conoco
Knock the whole clique down
I'm talking like dominoes
One hit wonder
When we finish, adiós"
share_video_7316588786865966369_.mp3,Murder on the Dancefloor,Charly from Space & Natalia Russo,"[Intro]
(Murder, murder, murder…)
It's murder on the dancefloor
But you better not kill the groove
DJ, gonna burn this goddamn house right down
[Verse 1]
Oh, I know, I know, I know, I know, I know, I know, I know
About your kind
And so, and so, and so, and so, and so, and so, and so
I'll have to play
[Pre-Chorus]
If you think you're getting away, I will prove you wrong
I'll take you all the way, boy, just come along
Hear me when I say, hey
[Chorus]
It's murder on the dancefloor
But you better not kill the groove, hey-hey, hey-hey
It's murder on the dancefloor
But you better not steal the moves
DJ, gonna burn this goddamn house right down
[Verse 2]
Oh, I know, I know, I know, I know, I know, I know, I know
I know there may be others
And so, and so, and so, and so, and so, and so, and so
You'll just have to pray"
share_video_7334194548446350597_.mp3,Work (feat. Drake) [R3hab Remix],Rihanna,"[Verse 1: Rihanna]
Try me, I deserve it
Nuh time to have you lurking
Him ah go act like he nuh like it
You know I dealt with you the nicest
Nuh body touch me you nuh righteous
Nuh badda, text me in a crisis
I believed all of your dreams, adoration
You took my heart and my keys and my patience
You took my heart on my sleeve for decoration
You mistaken my love I brought for you for foundation
All that I wanted from you was to give me
Something that I never had
Something that you've never seen
Something that you've never been!
Mmmmm!
But I wake up and act like nothing's wrong
Just get ready fi...
[Chorus: Rihanna]
Work, work, work, work, work, work
He said me haffi
Work, work, work, work, work, work!
He see me do mi
Dirt, dirt, dirt, dirt, dirt, dirt!
So me put in
Work, work, work, work, work, work
Ner ner ner ner ner ner!
When yuh ago learn learn learn learn learn learn!
Before the tables turn turn turn turn turn turn!"
share_video_7339774792972750088_.mp3,Margaret (feat. Bleachers),Lana Del Rey,"[Verse 1: Lana Del Rey]
This is a simple song, gonna write it for a friend
My shirt is inside out, I'm messy with the pen
He met Margaret on a rooftop, she was wearin' white
And he was like, ""I might be in trouble""
He had flashes of the good life, he was like
""Should I jump off this building now or do it on the double?""
[Pre-Chorus: Both]
'Cause, baby, if your love is in trouble
Baby, if your love is in trouble
Baby, if your love is in trouble
[Chorus: Both]
When you know, you know
When you know, you know
It kinda makes me laugh
Runnin' down that path
When you're good as gold
'Cause when you know, you know
[Verse 2: Jack Antonoff]
Word to all my friends
With their rеd flags, their white knights
Their black еyes and their blue lies
If you're askin' yourself, ""How do you know?""
Then that's your answer, the answer is ""No""
You gotta run, gotta run, run, run, run like your head's on fire
Run away like your head is on fire"
